INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,ATTENDANCEITEM_ID,SCREEN_USE_ATR,ATTENDANCEITEM_TYPE
,,,,,,,,0,"00000000","000000000000-0000",677,18,2
,,,,,,,,0,"00000000","000000000000-0000",677,19,1
,,,,,,,,0,"00000000","000000000000-0000",677,20,2
,,,,,,,,0,"00000000","000000000000-0000",678,16,1
,,,,,,,,0,"00000000","000000000000-0000",678,16,2
,,,,,,,,0,"00000000","000000000000-0000",678,17,1
,,,,,,,,0,"00000000","000000000000-0000",678,17,2
,,,,,,,,0,"00000000","000000000000-0000",678,18,1
,,,,,,,,0,"00000000","000000000000-0000",678,18,2
,,,,,,,,0,"00000000","000000000000-0000",678,19,1
,,,,,,,,0,"00000000","000000000000-0000",678,20,2
,,,,,,,,0,"00000000","000000000000-0000",679,16,1
,,,,,,,,0,"00000000","000000000000-0000",679,16,2
,,,,,,,,0,"00000000","000000000000-0000",679,17,1
,,,,,,,,0,"00000000","000000000000-0000",679,17,2
,,,,,,,,0,"00000000","000000000000-0000",679,18,1
,,,,,,,,0,"00000000","000000000000-0000",679,18,2
,,,,,,,,0,"00000000","000000000000-0000",679,19,1
,,,,,,,,0,"00000000","000000000000-0000",679,20,2
,,,,,,,,0,"00000000","000000000000-0000",680,16,1
,,,,,,,,0,"00000000","000000000000-0000",680,16,2
,,,,,,,,0,"00000000","000000000000-0000",680,17,1
,,,,,,,,0,"00000000","000000000000-0000",680,17,2
,,,,,,,,0,"00000000","000000000000-0000",680,18,1
,,,,,,,,0,"00000000","000000000000-0000",680,18,2
,,,,,,,,0,"00000000","000000000000-0000",680,19,1
,,,,,,,,0,"00000000","000000000000-0000",680,20,2
,,,,,,,,0,"00000000","000000000000-0000",681,16,1
,,,,,,,,0,"00000000","000000000000-0000",681,16,2
,,,,,,,,0,"00000000","000000000000-0000",681,17,1
,,,,,,,,0,"00000000","000000000000-0000",681,17,2
,,,,,,,,0,"00000000","000000000000-0000",681,18,1
,,,,,,,,0,"00000000","000000000000-0000",681,18,2
,,,,,,,,0,"00000000","000000000000-0000",681,19,1
,,,,,,,,0,"00000000","000000000000-0000",681,20,2
,,,,,,,,0,"00000000","000000000000-0000",682,16,1
,,,,,,,,0,"00000000","000000000000-0000",682,16,2
,,,,,,,,0,"00000000","000000000000-0000",682,17,1
,,,,,,,,0,"00000000","000000000000-0000",682,17,2
,,,,,,,,0,"00000000","000000000000-0000",682,18,1
,,,,,,,,0,"00000000","000000000000-0000",682,18,2
,,,,,,,,0,"00000000","000000000000-0000",682,19,1
,,,,,,,,0,"00000000","000000000000-0000",682,20,2
,,,,,,,,0,"00000000","000000000000-0000",683,16,1
,,,,,,,,0,"00000000","000000000000-0000",683,16,2
,,,,,,,,0,"00000000","000000000000-0000",683,17,1
,,,,,,,,0,"00000000","000000000000-0000",683,17,2
,,,,,,,,0,"00000000","000000000000-0000",683,18,1
,,,,,,,,0,"00000000","000000000000-0000",683,18,2
,,,,,,,,0,"00000000","000000000000-0000",683,19,1
,,,,,,,,0,"00000000","000000000000-0000",683,20,2
,,,,,,,,0,"00000000","000000000000-0000",684,16,1
,,,,,,,,0,"00000000","000000000000-0000",684,16,2
,,,,,,,,0,"00000000","000000000000-0000",684,17,1
,,,,,,,,0,"00000000","000000000000-0000",684,17,2
,,,,,,,,0,"00000000","000000000000-0000",684,18,1
,,,,,,,,0,"00000000","000000000000-0000",684,18,2
,,,,,,,,0,"00000000","000000000000-0000",684,19,1
,,,,,,,,0,"00000000","000000000000-0000",684,20,2
,,,,,,,,0,"00000000","000000000000-0000",685,16,1
,,,,,,,,0,"00000000","000000000000-0000",685,16,2
,,,,,,,,0,"00000000","000000000000-0000",685,17,1
,,,,,,,,0,"00000000","000000000000-0000",685,17,2
,,,,,,,,0,"00000000","000000000000-0000",685,18,1
,,,,,,,,0,"00000000","000000000000-0000",685,18,2
,,,,,,,,0,"00000000","000000000000-0000",685,19,1
,,,,,,,,0,"00000000","000000000000-0000",685,20,2
,,,,,,,,0,"00000000","000000000000-0000",686,16,1
,,,,,,,,0,"00000000","000000000000-0000",686,16,2
,,,,,,,,0,"00000000","000000000000-0000",686,17,1
,,,,,,,,0,"00000000","000000000000-0000",686,17,2
,,,,,,,,0,"00000000","000000000000-0000",686,18,1
,,,,,,,,0,"00000000","000000000000-0000",686,18,2
,,,,,,,,0,"00000000","000000000000-0000",686,19,1
,,,,,,,,0,"00000000","000000000000-0000",686,20,2
,,,,,,,,0,"00000000","000000000000-0000",687,16,1
,,,,,,,,0,"00000000","000000000000-0000",687,16,2
,,,,,,,,0,"00000000","000000000000-0000",687,17,1
,,,,,,,,0,"00000000","000000000000-0000",687,17,2
,,,,,,,,0,"00000000","000000000000-0000",687,18,1
,,,,,,,,0,"00000000","000000000000-0000",687,18,2
,,,,,,,,0,"00000000","000000000000-0000",687,19,1
,,,,,,,,0,"00000000","000000000000-0000",687,20,2
,,,,,,,,0,"00000000","000000000000-0000",688,16,1
,,,,,,,,0,"00000000","000000000000-0000",688,16,2
,,,,,,,,0,"00000000","000000000000-0000",688,17,1
,,,,,,,,0,"00000000","000000000000-0000",688,17,2
,,,,,,,,0,"00000000","000000000000-0000",688,18,1
,,,,,,,,0,"00000000","000000000000-0000",688,18,2
,,,,,,,,0,"00000000","000000000000-0000",688,19,1
,,,,,,,,0,"00000000","000000000000-0000",688,20,2
,,,,,,,,0,"00000000","000000000000-0000",689,16,1
,,,,,,,,0,"00000000","000000000000-0000",689,17,1
,,,,,,,,0,"00000000","000000000000-0000",689,18,1
,,,,,,,,0,"00000000","000000000000-0000",689,19,1
,,,,,,,,0,"00000000","000000000000-0000",690,16,1
,,,,,,,,0,"00000000","000000000000-0000",690,17,1
,,,,,,,,0,"00000000","000000000000-0000",690,18,1
,,,,,,,,0,"00000000","000000000000-0000",690,19,1
,,,,,,,,0,"00000000","000000000000-0000",691,16,1
,,,,,,,,0,"00000000","000000000000-0000",691,17,1
,,,,,,,,0,"00000000","000000000000-0000",691,18,1
,,,,,,,,0,"00000000","000000000000-0000",691,19,1
,,,,,,,,0,"00000000","000000000000-0000",692,16,1
,,,,,,,,0,"00000000","000000000000-0000",692,17,1
,,,,,,,,0,"00000000","000000000000-0000",692,18,1
,,,,,,,,0,"00000000","000000000000-0000",692,19,1
,,,,,,,,0,"00000000","000000000000-0000",693,16,1
,,,,,,,,0,"00000000","000000000000-0000",693,17,1
,,,,,,,,0,"00000000","000000000000-0000",693,18,1
,,,,,,,,0,"00000000","000000000000-0000",693,19,1
,,,,,,,,0,"00000000","000000000000-0000",694,16,1
,,,,,,,,0,"00000000","000000000000-0000",694,17,1
,,,,,,,,0,"00000000","000000000000-0000",694,18,1
,,,,,,,,0,"00000000","000000000000-0000",694,19,1
,,,,,,,,0,"00000000","000000000000-0000",695,16,1
,,,,,,,,0,"00000000","000000000000-0000",695,17,1
,,,,,,,,0,"00000000","000000000000-0000",695,18,1
,,,,,,,,0,"00000000","000000000000-0000",695,19,1
,,,,,,,,0,"00000000","000000000000-0000",696,16,1
,,,,,,,,0,"00000000","000000000000-0000",696,17,1
,,,,,,,,0,"00000000","000000000000-0000",696,18,1
,,,,,,,,0,"00000000","000000000000-0000",696,19,1
,,,,,,,,0,"00000000","000000000000-0000",697,16,1
,,,,,,,,0,"00000000","000000000000-0000",697,17,1
,,,,,,,,0,"00000000","000000000000-0000",697,18,1
,,,,,,,,0,"00000000","000000000000-0000",697,19,1
,,,,,,,,0,"00000000","000000000000-0000",698,16,1
,,,,,,,,0,"00000000","000000000000-0000",698,17,1
,,,,,,,,0,"00000000","000000000000-0000",698,18,1
,,,,,,,,0,"00000000","000000000000-0000",698,19,1
,,,,,,,,0,"00000000","000000000000-0000",699,16,1
,,,,,,,,0,"00000000","000000000000-0000",699,17,1
,,,,,,,,0,"00000000","000000000000-0000",699,18,1
,,,,,,,,0,"00000000","000000000000-0000",699,19,1
,,,,,,,,0,"00000000","000000000000-0000",700,16,1
,,,,,,,,0,"00000000","000000000000-0000",700,17,1
,,,,,,,,0,"00000000","000000000000-0000",700,18,1
,,,,,,,,0,"00000000","000000000000-0000",700,19,1
,,,,,,,,0,"00000000","000000000000-0000",701,16,1
,,,,,,,,0,"00000000","000000000000-0000",701,17,1
,,,,,,,,0,"00000000","000000000000-0000",701,18,1
,,,,,,,,0,"00000000","000000000000-0000",701,19,1
,,,,,,,,0,"00000000","000000000000-0000",702,16,1
,,,,,,,,0,"00000000","000000000000-0000",702,17,1
,,,,,,,,0,"00000000","000000000000-0000",702,18,1
,,,,,,,,0,"00000000","000000000000-0000",702,19,1
,,,,,,,,0,"00000000","000000000000-0000",703,16,1
,,,,,,,,0,"00000000","000000000000-0000",703,17,1
,,,,,,,,0,"00000000","000000000000-0000",703,18,1
,,,,,,,,0,"00000000","000000000000-0000",703,19,1
,,,,,,,,0,"00000000","000000000000-0000",704,16,1
,,,,,,,,0,"00000000","000000000000-0000",704,17,1
,,,,,,,,0,"00000000","000000000000-0000",704,18,1
,,,,,,,,0,"00000000","000000000000-0000",704,19,1
,,,,,,,,0,"00000000","000000000000-0000",705,16,1
,,,,,,,,0,"00000000","000000000000-0000",705,17,1
,,,,,,,,0,"00000000","000000000000-0000",705,18,1
,,,,,,,,0,"00000000","000000000000-0000",705,19,1
,,,,,,,,0,"00000000","000000000000-0000",706,16,1
,,,,,,,,0,"00000000","000000000000-0000",706,17,1
,,,,,,,,0,"00000000","000000000000-0000",706,18,1
,,,,,,,,0,"00000000","000000000000-0000",706,19,1
,,,,,,,,0,"00000000","000000000000-0000",707,16,1
,,,,,,,,0,"00000000","000000000000-0000",707,17,1
,,,,,,,,0,"00000000","000000000000-0000",707,18,1
,,,,,,,,0,"00000000","000000000000-0000",707,19,1
,,,,,,,,0,"00000000","000000000000-0000",708,16,1
,,,,,,,,0,"00000000","000000000000-0000",708,17,1
,,,,,,,,0,"00000000","000000000000-0000",708,18,1
,,,,,,,,0,"00000000","000000000000-0000",708,19,1
,,,,,,,,0,"00000000","000000000000-0000",709,16,1
,,,,,,,,0,"00000000","000000000000-0000",709,17,1
,,,,,,,,0,"00000000","000000000000-0000",709,18,1
,,,,,,,,0,"00000000","000000000000-0000",709,19,1
,,,,,,,,0,"00000000","000000000000-0000",710,16,1
,,,,,,,,0,"00000000","000000000000-0000",710,17,1
,,,,,,,,0,"00000000","000000000000-0000",710,18,1
,,,,,,,,0,"00000000","000000000000-0000",710,19,1
,,,,,,,,0,"00000000","000000000000-0000",711,16,1
,,,,,,,,0,"00000000","000000000000-0000",711,17,1
,,,,,,,,0,"00000000","000000000000-0000",711,18,1
,,,,,,,,0,"00000000","000000000000-0000",711,19,1
,,,,,,,,0,"00000000","000000000000-0000",712,16,1
,,,,,,,,0,"00000000","000000000000-0000",712,17,1
,,,,,,,,0,"00000000","000000000000-0000",712,18,1
,,,,,,,,0,"00000000","000000000000-0000",712,19,1
,,,,,,,,0,"00000000","000000000000-0000",713,16,1
,,,,,,,,0,"00000000","000000000000-0000",713,17,1
,,,,,,,,0,"00000000","000000000000-0000",713,18,1
,,,,,,,,0,"00000000","000000000000-0000",713,19,1
,,,,,,,,0,"00000000","000000000000-0000",714,16,1
,,,,,,,,0,"00000000","000000000000-0000",714,17,1
,,,,,,,,0,"00000000","000000000000-0000",714,18,1
,,,,,,,,0,"00000000","000000000000-0000",714,19,1
,,,,,,,,0,"00000000","000000000000-0000",715,16,1
,,,,,,,,0,"00000000","000000000000-0000",715,17,1
,,,,,,,,0,"00000000","000000000000-0000",715,18,1
,,,,,,,,0,"00000000","000000000000-0000",715,19,1
,,,,,,,,0,"00000000","000000000000-0000",716,16,1
,,,,,,,,0,"00000000","000000000000-0000",716,17,1
,,,,,,,,0,"00000000","000000000000-0000",716,18,1
,,,,,,,,0,"00000000","000000000000-0000",716,19,1
,,,,,,,,0,"00000000","000000000000-0000",717,16,1
,,,,,,,,0,"00000000","000000000000-0000",717,17,1
,,,,,,,,0,"00000000","000000000000-0000",717,18,1
,,,,,,,,0,"00000000","000000000000-0000",717,19,1
,,,,,,,,0,"00000000","000000000000-0000",718,16,1
,,,,,,,,0,"00000000","000000000000-0000",718,17,1
,,,,,,,,0,"00000000","000000000000-0000",718,18,1
,,,,,,,,0,"00000000","000000000000-0000",718,19,1
,,,,,,,,0,"00000000","000000000000-0000",719,16,1
,,,,,,,,0,"00000000","000000000000-0000",719,17,1
,,,,,,,,0,"00000000","000000000000-0000",719,18,1
,,,,,,,,0,"00000000","000000000000-0000",719,19,1
,,,,,,,,0,"00000000","000000000000-0000",720,16,1
,,,,,,,,0,"00000000","000000000000-0000",720,17,1
,,,,,,,,0,"00000000","000000000000-0000",720,18,1
,,,,,,,,0,"00000000","000000000000-0000",720,19,1
,,,,,,,,0,"00000000","000000000000-0000",721,16,1
,,,,,,,,0,"00000000","000000000000-0000",721,17,1
,,,,,,,,0,"00000000","000000000000-0000",721,18,1
,,,,,,,,0,"00000000","000000000000-0000",721,19,1
,,,,,,,,0,"00000000","000000000000-0000",722,16,1
,,,,,,,,0,"00000000","000000000000-0000",722,17,1
,,,,,,,,0,"00000000","000000000000-0000",722,18,1
,,,,,,,,0,"00000000","000000000000-0000",722,19,1
,,,,,,,,0,"00000000","000000000000-0000",723,16,1
,,,,,,,,0,"00000000","000000000000-0000",723,17,1
,,,,,,,,0,"00000000","000000000000-0000",723,18,1
,,,,,,,,0,"00000000","000000000000-0000",723,19,1
,,,,,,,,0,"00000000","000000000000-0000",724,16,1
,,,,,,,,0,"00000000","000000000000-0000",724,17,1
,,,,,,,,0,"00000000","000000000000-0000",724,18,1
,,,,,,,,0,"00000000","000000000000-0000",724,19,1
,,,,,,,,0,"00000000","000000000000-0000",725,16,1
,,,,,,,,0,"00000000","000000000000-0000",725,17,1
,,,,,,,,0,"00000000","000000000000-0000",725,18,1
,,,,,,,,0,"00000000","000000000000-0000",725,19,1
,,,,,,,,0,"00000000","000000000000-0000",726,16,1
,,,,,,,,0,"00000000","000000000000-0000",726,17,1
,,,,,,,,0,"00000000","000000000000-0000",726,18,1
,,,,,,,,0,"00000000","000000000000-0000",726,19,1
,,,,,,,,0,"00000000","000000000000-0000",727,16,1
,,,,,,,,0,"00000000","000000000000-0000",727,17,1
,,,,,,,,0,"00000000","000000000000-0000",727,18,1
,,,,,,,,0,"00000000","000000000000-0000",727,19,1
,,,,,,,,0,"00000000","000000000000-0000",728,16,1
,,,,,,,,0,"00000000","000000000000-0000",728,17,1
,,,,,,,,0,"00000000","000000000000-0000",728,18,1
,,,,,,,,0,"00000000","000000000000-0000",728,19,1
,,,,,,,,0,"00000000","000000000000-0000",729,16,1
,,,,,,,,0,"00000000","000000000000-0000",729,17,1
,,,,,,,,0,"00000000","000000000000-0000",729,18,1
,,,,,,,,0,"00000000","000000000000-0000",729,19,1
,,,,,,,,0,"00000000","000000000000-0000",730,16,1
,,,,,,,,0,"00000000","000000000000-0000",730,17,1
,,,,,,,,0,"00000000","000000000000-0000",730,18,1
,,,,,,,,0,"00000000","000000000000-0000",730,19,1
,,,,,,,,0,"00000000","000000000000-0000",731,16,1
,,,,,,,,0,"00000000","000000000000-0000",731,17,1
,,,,,,,,0,"00000000","000000000000-0000",731,18,1
,,,,,,,,0,"00000000","000000000000-0000",731,19,1
,,,,,,,,0,"00000000","000000000000-0000",732,16,1
,,,,,,,,0,"00000000","000000000000-0000",732,17,1
,,,,,,,,0,"00000000","000000000000-0000",732,18,1
,,,,,,,,0,"00000000","000000000000-0000",732,19,1
,,,,,,,,0,"00000000","000000000000-0000",733,16,1
,,,,,,,,0,"00000000","000000000000-0000",733,17,1
,,,,,,,,0,"00000000","000000000000-0000",733,18,1
,,,,,,,,0,"00000000","000000000000-0000",733,19,1
,,,,,,,,0,"00000000","000000000000-0000",734,16,1
,,,,,,,,0,"00000000","000000000000-0000",734,17,1
,,,,,,,,0,"00000000","000000000000-0000",734,18,1
,,,,,,,,0,"00000000","000000000000-0000",734,19,1
,,,,,,,,0,"00000000","000000000000-0000",735,16,1
,,,,,,,,0,"00000000","000000000000-0000",735,17,1
,,,,,,,,0,"00000000","000000000000-0000",735,18,1
,,,,,,,,0,"00000000","000000000000-0000",735,19,1
,,,,,,,,0,"00000000","000000000000-0000",736,16,1
,,,,,,,,0,"00000000","000000000000-0000",736,17,1
,,,,,,,,0,"00000000","000000000000-0000",736,18,1
,,,,,,,,0,"00000000","000000000000-0000",736,19,1
,,,,,,,,0,"00000000","000000000000-0000",737,16,1
,,,,,,,,0,"00000000","000000000000-0000",737,17,1
,,,,,,,,0,"00000000","000000000000-0000",737,18,1
,,,,,,,,0,"00000000","000000000000-0000",737,19,1
,,,,,,,,0,"00000000","000000000000-0000",738,16,1
,,,,,,,,0,"00000000","000000000000-0000",738,17,1
,,,,,,,,0,"00000000","000000000000-0000",738,18,1
,,,,,,,,0,"00000000","000000000000-0000",738,19,1
,,,,,,,,0,"00000000","000000000000-0000",739,16,1
,,,,,,,,0,"00000000","000000000000-0000",739,17,1
,,,,,,,,0,"00000000","000000000000-0000",739,18,1
,,,,,,,,0,"00000000","000000000000-0000",739,19,1
,,,,,,,,0,"00000000","000000000000-0000",740,16,1
,,,,,,,,0,"00000000","000000000000-0000",740,17,1
,,,,,,,,0,"00000000","000000000000-0000",740,18,1
,,,,,,,,0,"00000000","000000000000-0000",740,19,1
,,,,,,,,0,"00000000","000000000000-0000",741,3,1
,,,,,,,,0,"00000000","000000000000-0000",741,12,1
,,,,,,,,0,"00000000","000000000000-0000",741,16,1
,,,,,,,,0,"00000000","000000000000-0000",741,19,1
,,,,,,,,0,"00000000","000000000000-0000",742,4,1
,,,,,,,,0,"00000000","000000000000-0000",742,12,1
,,,,,,,,0,"00000000","000000000000-0000",742,16,1
,,,,,,,,0,"00000000","000000000000-0000",742,19,1
,,,,,,,,0,"00000000","000000000000-0000",743,5,1
,,,,,,,,0,"00000000","000000000000-0000",743,12,1
,,,,,,,,0,"00000000","000000000000-0000",743,16,1
,,,,,,,,0,"00000000","000000000000-0000",743,19,1
,,,,,,,,0,"00000000","000000000000-0000",744,6,1
,,,,,,,,0,"00000000","000000000000-0000",744,12,1
,,,,,,,,0,"00000000","000000000000-0000",744,16,1
,,,,,,,,0,"00000000","000000000000-0000",744,19,1
,,,,,,,,0,"00000000","000000000000-0000",759,15,1
,,,,,,,,0,"00000000","000000000000-0000",759,19,1
,,,,,,,,0,"00000000","000000000000-0000",760,15,1
,,,,,,,,0,"00000000","000000000000-0000",760,19,1
,,,,,,,,0,"00000000","000000000000-0000",761,15,1
,,,,,,,,0,"00000000","000000000000-0000",761,19,1
,,,,,,,,0,"00000000","000000000000-0000",762,15,1
,,,,,,,,0,"00000000","000000000000-0000",762,19,1
,,,,,,,,0,"00000000","000000000000-0000",763,15,1
,,,,,,,,0,"00000000","000000000000-0000",763,19,1
,,,,,,,,0,"00000000","000000000000-0000",764,15,1
,,,,,,,,0,"00000000","000000000000-0000",764,19,1
,,,,,,,,0,"00000000","000000000000-0000",765,15,1
,,,,,,,,0,"00000000","000000000000-0000",765,19,1
,,,,,,,,0,"00000000","000000000000-0000",766,15,1
,,,,,,,,0,"00000000","000000000000-0000",766,19,1
,,,,,,,,0,"00000000","000000000000-0000",767,9,1
,,,,,,,,0,"00000000","000000000000-0000",767,10,1
,,,,,,,,0,"00000000","000000000000-0000",767,12,1
,,,,,,,,0,"00000000","000000000000-0000",767,16,1
,,,,,,,,0,"00000000","000000000000-0000",768,9,1
,,,,,,,,0,"00000000","000000000000-0000",768,10,1
,,,,,,,,0,"00000000","000000000000-0000",768,12,1
,,,,,,,,0,"00000000","000000000000-0000",768,16,1
,,,,,,,,0,"00000000","000000000000-0000",769,9,1
,,,,,,,,0,"00000000","000000000000-0000",769,10,1
,,,,,,,,0,"00000000","000000000000-0000",769,12,1
,,,,,,,,0,"00000000","000000000000-0000",769,16,1
,,,,,,,,0,"00000000","000000000000-0000",770,9,1
,,,,,,,,0,"00000000","000000000000-0000",770,10,1
,,,,,,,,0,"00000000","000000000000-0000",770,12,1
,,,,,,,,0,"00000000","000000000000-0000",770,16,1
,,,,,,,,0,"00000000","000000000000-0000",771,9,1
,,,,,,,,0,"00000000","000000000000-0000",771,10,1
,,,,,,,,0,"00000000","000000000000-0000",771,12,1
,,,,,,,,0,"00000000","000000000000-0000",771,16,1
,,,,,,,,0,"00000000","000000000000-0000",772,9,1
,,,,,,,,0,"00000000","000000000000-0000",772,10,1
,,,,,,,,0,"00000000","000000000000-0000",772,12,1
,,,,,,,,0,"00000000","000000000000-0000",772,16,1
,,,,,,,,0,"00000000","000000000000-0000",773,9,1
,,,,,,,,0,"00000000","000000000000-0000",773,10,1
,,,,,,,,0,"00000000","000000000000-0000",773,12,1
,,,,,,,,0,"00000000","000000000000-0000",773,16,1
,,,,,,,,0,"00000000","000000000000-0000",774,9,1
,,,,,,,,0,"00000000","000000000000-0000",774,10,1
,,,,,,,,0,"00000000","000000000000-0000",774,12,1
,,,,,,,,0,"00000000","000000000000-0000",774,16,1
,,,,,,,,0,"00000000","000000000000-0000",775,9,1
,,,,,,,,0,"00000000","000000000000-0000",775,10,1
,,,,,,,,0,"00000000","000000000000-0000",775,12,1
,,,,,,,,0,"00000000","000000000000-0000",775,16,1
,,,,,,,,0,"00000000","000000000000-0000",776,9,1
,,,,,,,,0,"00000000","000000000000-0000",776,10,1
,,,,,,,,0,"00000000","000000000000-0000",776,12,1
,,,,,,,,0,"00000000","000000000000-0000",776,16,1
,,,,,,,,0,"00000000","000000000000-0000",777,11,1
,,,,,,,,0,"00000000","000000000000-0000",777,12,1
,,,,,,,,0,"00000000","000000000000-0000",777,16,1
,,,,,,,,0,"00000000","000000000000-0000",778,11,1
,,,,,,,,0,"00000000","000000000000-0000",778,12,1
,,,,,,,,0,"00000000","000000000000-0000",778,16,1
,,,,,,,,0,"00000000","000000000000-0000",779,11,1
,,,,,,,,0,"00000000","000000000000-0000",779,12,1
,,,,,,,,0,"00000000","000000000000-0000",779,16,1
,,,,,,,,0,"00000000","000000000000-0000",780,11,1
,,,,,,,,0,"00000000","000000000000-0000",780,12,1
,,,,,,,,0,"00000000","000000000000-0000",780,16,1
,,,,,,,,0,"00000000","000000000000-0000",781,11,1
,,,,,,,,0,"00000000","000000000000-0000",781,12,1
,,,,,,,,0,"00000000","000000000000-0000",781,16,1
,,,,,,,,0,"00000000","000000000000-0000",782,11,1
,,,,,,,,0,"00000000","000000000000-0000",782,12,1
,,,,,,,,0,"00000000","000000000000-0000",782,16,1
,,,,,,,,0,"00000000","000000000000-0000",783,11,1
,,,,,,,,0,"00000000","000000000000-0000",783,12,1
,,,,,,,,0,"00000000","000000000000-0000",783,16,1
,,,,,,,,0,"00000000","000000000000-0000",784,11,1
,,,,,,,,0,"00000000","000000000000-0000",784,12,1
,,,,,,,,0,"00000000","000000000000-0000",784,16,1
,,,,,,,,0,"00000000","000000000000-0000",785,11,1
,,,,,,,,0,"00000000","000000000000-0000",785,12,1
,,,,,,,,0,"00000000","000000000000-0000",785,16,1
,,,,,,,,0,"00000000","000000000000-0000",786,11,1
,,,,,,,,0,"00000000","000000000000-0000",786,12,1
,,,,,,,,0,"00000000","000000000000-0000",786,16,1
,,,,,,,,0,"00000000","000000000000-0000",787,16,1
,,,,,,,,0,"00000000","000000000000-0000",788,9,1
,,,,,,,,0,"00000000","000000000000-0000",788,10,1
,,,,,,,,0,"00000000","000000000000-0000",788,12,1
,,,,,,,,0,"00000000","000000000000-0000",788,16,1
,,,,,,,,0,"00000000","000000000000-0000",789,9,1
,,,,,,,,0,"00000000","000000000000-0000",789,10,1
,,,,,,,,0,"00000000","000000000000-0000",789,12,1
,,,,,,,,0,"00000000","000000000000-0000",789,16,1
,,,,,,,,0,"00000000","000000000000-0000",789,20,2
,,,,,,,,0,"00000000","000000000000-0000",790,11,1
,,,,,,,,0,"00000000","000000000000-0000",790,12,1
,,,,,,,,0,"00000000","000000000000-0000",790,16,1
,,,,,,,,0,"00000000","000000000000-0000",790,20,2
,,,,,,,,0,"00000000","000000000000-0000",791,11,1
,,,,,,,,0,"00000000","000000000000-0000",791,12,1
,,,,,,,,0,"00000000","000000000000-0000",791,16,1
,,,,,,,,0,"00000000","000000000000-0000",792,11,1
,,,,,,,,0,"00000000","000000000000-0000",792,12,1
,,,,,,,,0,"00000000","000000000000-0000",792,16,1
,,,,,,,,0,"00000000","000000000000-0000",794,19,1
,,,,,,,,0,"00000000","000000000000-0000",794,20,2
,,,,,,,,0,"00000000","000000000000-0000",795,19,1
,,,,,,,,0,"00000000","000000000000-0000",795,20,2
,,,,,,,,0,"00000000","000000000000-0000",798,16,1
,,,,,,,,0,"00000000","000000000000-0000",798,19,1
,,,,,,,,0,"00000000","000000000000-0000",798,20,2
,,,,,,,,0,"00000000","000000000000-0000",799,16,1
,,,,,,,,0,"00000000","000000000000-0000",799,19,1
,,,,,,,,0,"00000000","000000000000-0000",800,16,1
,,,,,,,,0,"00000000","000000000000-0000",800,19,1
,,,,,,,,0,"00000000","000000000000-0000",800,20,2
,,,,,,,,0,"00000000","000000000000-0000",801,19,1
,,,,,,,,0,"00000000","000000000000-0000",801,20,2
,,,,,,,,0,"00000000","000000000000-0000",803,16,1
,,,,,,,,0,"00000000","000000000000-0000",803,19,1
,,,,,,,,0,"00000000","000000000000-0000",804,16,1
,,,,,,,,0,"00000000","000000000000-0000",804,19,1
,,,,,,,,0,"00000000","000000000000-0000",805,16,1
,,,,,,,,0,"00000000","000000000000-0000",805,19,1
,,,,,,,,0,"00000000","000000000000-0000",805,20,2
,,,,,,,,0,"00000000","000000000000-0000",806,19,1
,,,,,,,,0,"00000000","000000000000-0000",806,20,2
,,,,,,,,0,"00000000","000000000000-0000",808,16,1
,,,,,,,,0,"00000000","000000000000-0000",808,19,1
,,,,,,,,0,"00000000","000000000000-0000",809,16,1
,,,,,,,,0,"00000000","000000000000-0000",809,19,1
,,,,,,,,0,"00000000","000000000000-0000",809,20,2
,,,,,,,,0,"00000000","000000000000-0000",810,16,1
,,,,,,,,0,"00000000","000000000000-0000",810,19,1
,,,,,,,,0,"00000000","000000000000-0000",810,20,2
,,,,,,,,0,"00000000","000000000000-0000",811,19,1
,,,,,,,,0,"00000000","000000000000-0000",811,20,2
,,,,,,,,0,"00000000","000000000000-0000",812,20,2
,,,,,,,,0,"00000000","000000000000-0000",813,16,1
,,,,,,,,0,"00000000","000000000000-0000",813,19,1
,,,,,,,,0,"00000000","000000000000-0000",813,20,2
,,,,,,,,0,"00000000","000000000000-0000",814,16,1
,,,,,,,,0,"00000000","000000000000-0000",814,19,1
,,,,,,,,0,"00000000","000000000000-0000",815,16,1
,,,,,,,,0,"00000000","000000000000-0000",815,19,1
,,,,,,,,0,"00000000","000000000000-0000",815,20,2
,,,,,,,,0,"00000000","000000000000-0000",816,19,1
,,,,,,,,0,"00000000","000000000000-0000",816,20,2
,,,,,,,,0,"00000000","000000000000-0000",817,20,2
,,,,,,,,0,"00000000","000000000000-0000",818,16,1
,,,,,,,,0,"00000000","000000000000-0000",818,17,2
,,,,,,,,0,"00000000","000000000000-0000",818,19,1
,,,,,,,,0,"00000000","000000000000-0000",818,20,2
,,,,,,,,0,"00000000","000000000000-0000",819,16,1
,,,,,,,,0,"00000000","000000000000-0000",819,17,2
,,,,,,,,0,"00000000","000000000000-0000",819,19,1
,,,,,,,,0,"00000000","000000000000-0000",819,20,2
,,,,,,,,0,"00000000","000000000000-0000",820,16,1
,,,,,,,,0,"00000000","000000000000-0000",820,17,2
,,,,,,,,0,"00000000","000000000000-0000",820,19,1
,,,,,,,,0,"00000000","000000000000-0000",820,20,2
